14.880002, 18.432055
14.869585, 18.46249
14.926876, 18.495533
14.936251, 18.527707
14.97375, 18.558141
14.975834, 18.586837
15.059166, 18.644228
15.028958, 18.676401
15.135206, 18.759879
15.104999, 18.783357
15.183122, 18.808575
15.158123, 18.8364
15.258122, 18.926835
15.24458, 18.961617
15.290413, 18.996399
15.274788, 19.027704
15.367495, 19.085094
15.377912, 19.150311
15.426869, 19.179007
15.419578, 19.201615
15.437286, 19.222485
15.497702, 19.270311
15.50291, 19.298137
15.541451, 19.326832
15.542493, 19.358136
15.611242, 19.392049
15.589367, 19.425962
15.656033, 19.459005
15.654991, 19.48944
15.687282, 19.518135
15.679991, 19.5477
15.733115, 19.579874
15.720615, 19.612048
15.749781, 19.639004
15.81853, 19.662482
15.798739, 19.685091
15.867488, 19.797264
15.935195, 19.86335
15.995611, 19.926828
15.985195, 19.954654
16.063319, 19.98248
16.051861, 20.012915
16.069569, 20.079001
16.124776, 20.105957
16.116443, 20.128566
16.18415, 20.152044
16.187275, 20.177261
16.242483, 20.261609
16.246649, 20.292913
16.272691, 20.325086
16.269566, 20.387695
16.352898, 20.414651
16.346648, 20.443347
16.381023, 20.47552
16.392481, 20.538129
16.479979, 20.585085
16.546645, 20.664215
16.519562, 20.69378
16.607061, 20.756388
16.608103, 20.790301
16.651852, 20.823344
16.652894, 20.853779
16.70706, 20.882474
16.750809, 20.945082
16.71331, 20.975517
16.784142, 21.002473
16.762267, 21.025082
16.863308, 21.097255
16.885182, 21.155516
16.942473, 21.219863
16.961223, 21.252907
16.957056, 21.284211
17.049763, 21.341602
17.056013, 21.405949
17.123721, 21.46334
17.181011, 21.536383
17.193511, 21.594643
17.28726, 21.690295
17.282052, 21.723338
17.416425, 21.841598
17.389342, 21.873772
17.448716, 21.925076
17.503924, 21.946815
17.473716, 21.970293
17.544548, 22.024206
17.547673, 22.052901
17.604964, 22.084206
17.574756, 22.117249
17.635172, 22.182466
17.65913, 22.212031
17.651838, 22.239857
17.721629, 22.269422
17.715379, 22.335508
17.801836, 22.387682
17.828919, 22.437247
17.838294, 22.465073
17.895585, 22.523333
17.894543, 22.555507
17.941418, 22.58942
17.940376, 22.623333
17.994542, 22.682463
18.053916, 22.710289
18.021625, 22.741593
18.083082, 22.802462
18.091416, 22.82594
18.145581, 22.870287
18.154956, 22.9242
18.198706, 22.952896
18.202872, 22.98333
18.280996, 23.015504
18.240372, 23.049417
18.325787, 23.111156
18.337245, 23.167677
18.383078, 23.199851
18.382036, 23.232894
18.512243, 23.363328
18.504951, 23.392893
18.563284, 23.424197
18.568492, 23.492023
18.585159, 23.525066
18.655991, 23.554631
18.650783, 23.581587
18.711199, 23.608543
18.682032, 23.637239
18.70599, 23.668543
18.70599, 23.698108
18.761198, 23.723325
18.754948, 23.745064
18.803906, 23.767673
18.784114, 23.79289
18.836197, 23.819847
18.864321, 23.878107
19.015361, 24.098975
19.025778, 24.162453
19.093485, 24.186801
19.086193, 24.209409
19.140359, 24.233757
19.128901, 24.260713
19.188275, 24.289409
19.151817, 24.318974
19.220566, 24.381582
19.217441, 24.415495
19.32994, 24.50419
19.334107, 24.534625
19.373689, 24.567668
19.340356, 24.598972
19.459105, 24.648537
19.433064, 24.669406
19.473688, 24.747667
19.525771, 24.776362
19.535145, 24.807666
19.587228, 24.875492
19.603895, 24.937231
19.678893, 24.965926
19.67681, 25.030274
19.737226, 25.087664
19.721601, 25.111143
19.824725, 25.134621
19.786184, 25.161577
19.836183, 25.190273
19.829933, 25.219838
19.873682, 25.251142
19.868474, 25.283315
19.91639, 25.316359
19.888265, 25.348532
19.977848, 25.377228
19.965348, 25.405054
19.976806, 25.433749
20.020555, 25.497227
20.007014, 25.525053
20.092429, 25.593748
20.096596, 25.619835
20.152845, 25.677226
20.224719, 25.70853
20.173678, 25.740704
20.242427, 25.772877
20.243469, 25.805051
20.284093, 25.864181
20.339301, 25.895485
20.309093, 25.929398
20.387217, 26.012006
20.435133, 26.033745
20.430966, 26.086789
20.478882, 26.14331
20.474716, 26.174614
20.537215, 26.207657
20.52784, 26.24157
20.578881, 26.299831
20.62263, 26.328526
20.640338, 26.392874
20.784086, 26.573742
20.793461, 26.604176
20.864294, 26.63722
20.840336, 26.705915
20.915335, 26.737219
20.909085, 26.767654
20.947626, 26.798088
20.933043, 26.831131
20.989292, 26.863305
20.970542, 26.891131
21.030958, 26.91374
21.037208, 26.936348
21.081999, 26.960696
21.093457, 27.045043
21.178873, 27.075478
21.153873, 27.106782
21.283038, 27.256346
21.275746, 27.28852
21.324704, 27.345911
21.37262, 27.391128
21.411161, 27.415476
21.358037, 27.443301
21.437202, 27.471997
21.431994, 27.502431
21.477827, 27.536344
21.47991, 27.571127
21.519493, 27.60417
21.519493, 27.635474
21.592409, 27.692865
21.576784, 27.724169
21.625741, 27.757212
21.614283, 27.787647
21.70699, 27.834603
21.674699, 27.885038
21.751781, 27.912864
21.741365, 27.941559
21.795531, 28.036341
21.861155, 28.066776
21.82053, 28.095471
21.863238, 28.129384
