vol_label,vol_key,V_norm,p_norm_mean,p_norm_std
25%,v1,0.0003887655005782812,0.06804499265969613,0.012416151540157913
25%,v1,0.000397216924503896,0.068460629490398,0.015277384939918082
25%,v1,0.0004056683484295108,0.0727705558885957,0.01850977178283669
25%,v1,0.00041411977235512567,0.07745306148419101,0.021777326131845007
25%,v1,0.00042257119628074047,0.0853587309980699,0.021974335457902835
25%,v1,0.0004310226202063553,0.08835538616102705,0.021986693594721617
25%,v1,0.0004394740441319701,0.08792018789171231,0.02203426460533362
25%,v1,0.0004479254680575849,0.08414157025450893,0.02142228046345779
25%,v1,0.0004563768919831997,0.08067398285409011,0.020045128686021638
25%,v1,0.0004648283159088145,0.07704246485581036,0.016441325079884665
25%,v1,0.0004732797398344293,0.07270826651277543,0.012106114251089943
25%,v1,0.0004817311637600441,0.06763001700258475,0.007870725424022663
25%,v1,0.000490182587685659,0.06455016705265784,0.007500031411354012
25%,v1,0.0004986340116112738,0.06526339349589942,0.008461457860139996
25%,v1,0.0005070854355368886,0.06954364567314276,0.009372046052125311
25%,v1,0.0005155368594625034,0.0773886330213916,0.01005621140974207
25%,v1,0.0005239882833881182,0.08374395606959101,0.011527696624613854
25%,v1,0.000532439707313733,0.08966031821312453,0.01325476262848582
25%,v1,0.0005408911312393478,0.09198812749960145,0.012690536070839286
25%,v1,0.0005493425551649626,0.09410794568053372,0.011149848156411504
25%,v1,0.0005577939790905774,0.0936356245678207,0.010989854581817437
25%,v1,0.0005662454030161922,0.09240579839872927,0.012007479675796181
25%,v1,0.000574696826941807,0.09307715617210155,0.013839324358942333
25%,v1,0.0005831482508674218,0.09607792914770226,0.01502131934083811
25%,v1,0.0005915996747930366,0.10048105400025466,0.016994864599762276
25%,v1,0.0006000510987186514,0.10174818116194603,0.017548507396071725
25%,v1,0.0006085025226442662,0.1006795020405717,0.016067250741707173
25%,v1,0.000616953946569881,0.09830209992952435,0.012508862848061663
25%,v1,0.0006254053704954958,0.097140164269787,0.010255928140529632
25%,v1,0.0006338567944211107,0.0972987171865168,0.009489185684047781
25%,v1,0.0006423082183467255,0.0968796946593576,0.010330428850799322
25%,v1,0.0006507596422723403,0.09620788082776636,0.011497508635417661
25%,v1,0.0006592110661979551,0.09757936532020946,0.01382611199855026
25%,v1,0.00066766249012357,0.1004416822601147,0.014773063726612948
25%,v1,0.0006761139140491848,0.10364700703841474,0.014913035930846006
25%,v1,0.0006845653379747996,0.10728158642665567,0.012348142024296557
25%,v1,0.0006930167619004144,0.11007717169216842,0.010423548484424415
25%,v1,0.0007014681858260292,0.11114680383523164,0.008796590549510555
25%,v1,0.000709919609751644,0.10862420219093263,0.008806073312491211
25%,v1,0.0007183710336772588,0.10635808813134603,0.008464290523279095
25%,v1,0.0007268224576028736,0.10710420351054312,0.007642193328421155
25%,v1,0.0007352738815284884,0.10720121573034269,0.006582400392736161
25%,v1,0.0007437253054541032,0.10733236304724916,0.005798609165591288
25%,v1,0.000752176729379718,0.10581932358427801,0.005663473450366873
25%,v1,0.0007606281533053328,0.10614305560822969,0.005459813637112225
25%,v1,0.0007690795772309476,0.10869971731120874,0.006841063776379043
25%,v1,0.0007775310011565624,0.11111197093231066,0.008237973064344243
25%,v1,0.0007859824250821772,0.11304413506781637,0.009849862677305986
25%,v1,0.000794433849007792,0.11300974883438017,0.009691574168458882
25%,v1,0.0008028852729334068,0.11372373770721146,0.009834480878327877
25%,v1,0.0008113366968590216,0.1151861009237115,0.010381257964169026
25%,v1,0.0008197881207846365,0.11622016223511722,0.011997100279901583
25%,v1,0.0008282395447102513,0.11453270484521628,0.012673514411692205
25%,v1,0.0008366909686358661,0.11463291174942944,0.01388767397408396
25%,v1,0.0008451423925614809,0.11725817262983154,0.014294448544231547
25%,v1,0.0008535938164870957,0.12415005232010728,0.014253278533272951
25%,v1,0.0008620452404127105,0.1275911634310368,0.013331366908004521
25%,v1,0.0008704966643383254,0.12773523475205964,0.0157073640402467
25%,v1,0.0008789480882639402,0.12464235392322971,0.019376434928211783
25%,v1,0.000887399512189555,0.12152072610094497,0.023365482437270005
25%,v1,0.0008958509361151698,0.11825707105025876,0.02456643764763079
25%,v1,0.0009043023600407846,0.12102203383974906,0.023662158154125947
25%,v1,0.0009127537839663994,0.12421904860639758,0.02236721961058794
25%,v1,0.0009212052078920142,0.12802097120114186,0.021018456768020437
25%,v1,0.000929656631817629,0.1283787075795555,0.01992245943004425
25%,v1,0.0009381080557432438,0.1275875604555817,0.019666374654408854
25%,v1,0.0009465594796688586,0.12698793849092832,0.019002968147214666
25%,v1,0.0009550109035944734,0.12607470169894794,0.019107798507033383
25%,v1,0.0009634623275200882,0.12882030534818417,0.018609850765497045
25%,v1,0.000971913751445703,0.13253781854154847,0.01808847526380608
25%,v1,0.000980365175371318,0.1350723999552893,0.018428776736287254
25%,v1,0.0009888165992969326,0.13839409456758725,0.018212572146120664
25%,v1,0.0009972680232225475,0.14221629345836362,0.019463893557526306
25%,v1,0.0010057194471481622,0.1460147158571591,0.020965371042211047
25%,v1,0.0010141708710737771,0.14714812466632454,0.023043163403680317
25%,v1,0.0010226222949993918,0.14784842106195892,0.023049238398568494
25%,v1,0.0010310737189250067,0.14898564262298788,0.02275175578547511
25%,v1,0.0010395251428506214,0.14997845841912386,0.022695374379420177
25%,v1,0.0010479765667762363,0.15005523880315752,0.02367853100520347
25%,v1,0.001056427990701851,0.1482717334682821,0.023441939629837764
25%,v1,0.001064879414627466,0.1445894907108262,0.020101450468271935
25%,v1,0.0010733308385530806,0.1424556172624629,0.01720397750243402
25%,v1,0.0010817822624786956,0.14426985730205638,0.01827998935498279
25%,v1,0.0010902336864043105,0.14841582425822616,0.02159715245512413
25%,v1,0.0010986851103299252,0.15025336364869793,0.023722973941916355
25%,v1,0.00110713653425554,0.1480952897260606,0.023793819899149637
25%,v1,0.0011155879581811548,0.14582565755781718,0.023575720273590985
25%,v1,0.0011240393821067697,0.1446375335577151,0.022970462587999653
25%,v1,0.0011324908060323844,0.1456063752048583,0.021274183920591796
25%,v1,0.0011409422299579993,0.14849306275968913,0.01971409961214572
25%,v1,0.001149393653883614,0.15198277928034312,0.01826779849815088
25%,v1,0.001157845077809229,0.15533767687395458,0.016459901038715526
25%,v1,0.0011662965017348436,0.15704904339405723,0.01438131742456764
25%,v1,0.0011747479256604585,0.15788900053086236,0.012231044251414698
25%,v1,0.0011831993495860732,0.15808633127966767,0.010464673749862556
25%,v1,0.0011916507735116881,0.1577409816643337,0.009263211242401197
25%,v1,0.0012001021974373028,0.15506080206152684,0.010687346617867454
25%,v1,0.0012085536213629177,0.15120618725237467,0.014625949327710929
25%,v1,0.0012170050452885324,0.14915054318286458,0.018815376467528254
25%,v1,0.0012254564692141473,0.15183308216789682,0.021307014146269322
25%,v1,0.001233907893139762,0.15956147272137786,0.018067344195381144
25%,v1,0.001242359317065377,0.16361920520533432,0.015517158086429528
25%,v1,0.0012508107409909916,0.16645386460568565,0.012836370008874285
25%,v1,0.0012592621649166066,0.16423096700207973,0.016974406667997665
25%,v1,0.0012677135888422215,0.16623379496637614,0.02070422809403905
25%,v1,0.0012761650127678362,0.16970911172504877,0.02330471319190598
25%,v1,0.001284616436693451,0.1743245248549307,0.021400720919715614
25%,v1,0.0012930678606190658,0.17498698033925672,0.018216362175027454
25%,v1,0.0013015192845446807,0.17139774763820612,0.015120723327866547
25%,v1,0.0013099707084702954,0.16725250046065687,0.014161467383572516
25%,v1,0.0013184221323959103,0.16605994311091102,0.016098425123043516
25%,v1,0.001326873556321525,0.1680438558281242,0.02061789095346342
25%,v1,0.00133532498024714,0.16913702475035827,0.021763702964238334
25%,v1,0.0013437764041727546,0.1689349770130357,0.02059520668126424
25%,v1,0.0013522278280983695,0.1674043525444725,0.01756299731975489
25%,v1,0.0013606792520239842,0.17038690942846665,0.015992150657600984
25%,v1,0.0013691306759495991,0.1727125836811105,0.014469322380289673
25%,v1,0.0013775820998752138,0.17382566448340106,0.013691325219411262
25%,v1,0.0013860335238008287,0.17384789302371564,0.013204953426771797
25%,v1,0.0013944849477264434,0.17669635550034077,0.015444827213075133
25%,v1,0.0014029363716520583,0.1832779197163324,0.020338160237477636
25%,v1,0.001411387795577673,0.18507554114308344,0.021520992058182732
25%,v1,0.001419839219503288,0.18532742166418828,0.02185021419893729
25%,v1,0.0014282906434289026,0.18181147635002895,0.018073924703907698
25%,v1,0.0014367420673545175,0.1803980798736492,0.018359692556250834
25%,v1,0.0014451934912801325,0.18146797521773259,0.017693957455079422
25%,v1,0.0014536449152057472,0.18380752897884756,0.01826410836539356
25%,v1,0.001462096339131362,0.18776881354984848,0.019757584344737476
25%,v1,0.0014705477630569768,0.18907542968682478,0.021613780357525193
25%,v1,0.0014789991869825917,0.19125652001218302,0.023128615388089063
25%,v1,0.0014874506109082064,0.19624586137909283,0.02174641977324165
25%,v1,0.0014959020348338213,0.2015880961510357,0.018894093174358525
25%,v1,0.001504353458759436,0.2032089699166665,0.018500649062601193
25%,v1,0.0015128048826850509,0.19623872789100444,0.02416630727976709
25%,v1,0.0015212563066106656,0.18744014169232395,0.030048494996973867
25%,v1,0.0015297077305362805,0.18175927482086565,0.03273880022536188
25%,v1,0.0015381591544618952,0.18153355660051962,0.031158971264925783
25%,v1,0.00154661057838751,0.18430038365095247,0.02792808696612882
25%,v1,0.0015550620023131248,0.18918240319124868,0.023932987702938405
25%,v1,0.0015635134262387397,0.1938345842039084,0.020368928432126242
25%,v1,0.0015719648501643544,0.1967711919479298,0.01854205058340027
25%,v1,0.0015804162740899693,0.19897693734411645,0.01932326544332885
25%,v1,0.001588867698015584,0.20155275930607955,0.01955705604760096
25%,v1,0.001597319121941199,0.20413454098560777,0.019695818311576293
25%,v1,0.0016057705458668136,0.20453962001197235,0.01865580576239003
25%,v1,0.0016142219697924285,0.20401208848906194,0.018409179552222727
25%,v1,0.0016226733937180432,0.20196501399358663,0.018859172289620058
25%,v1,0.0016311248176436581,0.19877507154265728,0.020107313536772923
25%,v1,0.001639576241569273,0.199269690577668,0.01913192127790896
25%,v1,0.0016480276654948878,0.20226017588060852,0.01610920529184997
25%,v1,0.0016564790894205027,0.20614158207543262,0.011424845044711423
25%,v1,0.0016649305133461174,0.20601711141618317,0.008028850781617148
25%,v1,0.0016733819372717323,0.20657712365703684,0.008803389571269698
25%,v1,0.001681833361197347,0.2077544247027857,0.010419919813693152
25%,v1,0.0016902847851229619,0.20963029739273528,0.012932441544644836
25%,v1,0.0016987362090485766,0.21012821796868222,0.012936276174604862
25%,v1,0.0017071876329741915,0.21070889269066234,0.013613078578698364
25%,v1,0.0017156390568998062,0.20990150342527616,0.016612957349679162
25%,v1,0.001724090480825421,0.20788286811978995,0.022387007310696858
25%,v1,0.0017325419047510358,0.2061742878574576,0.026698583527533782
25%,v1,0.0017409933286766507,0.20513452889395087,0.026370746431288058
25%,v1,0.0017494447526022654,0.20759047507218417,0.021824678119155717
25%,v1,0.0017578961765278803,0.2089005531411556,0.018049809892702582
25%,v1,0.001766347600453495,0.2117062824667559,0.016289916898673727
25%,v1,0.00177479902437911,0.21247930598264694,0.016037091156950747
25%,v1,0.0017832504483047246,0.21423530234747684,0.016047053761851237
25%,v1,0.0017917018722303395,0.2154328913603562,0.016672045303182736
25%,v1,0.0018001532961559542,0.21769242519365203,0.018408819277817536
25%,v1,0.0018086047200815691,0.22012600934981977,0.019288226656683123
25%,v1,0.001817056144007184,0.22235676823459688,0.019475567346424666
25%,v1,0.0018255075679327987,0.2227772896199646,0.01814580587655842
25%,v1,0.0018339589918584137,0.2227833134077386,0.017096926804455032
25%,v1,0.0018424104157840284,0.22275171252983464,0.016101116580358225
25%,v1,0.0018508618397096433,0.22272011078514864,0.015108917911440799
25%,v1,0.001859313263635258,0.22075725905202667,0.01649750903237778
25%,v1,0.0018677646875608729,0.21754703387071414,0.0177686893384122
25%,v1,0.0018762161114864876,0.21368609766628413,0.01900367184537678
25%,v1,0.0018846675354121025,0.21217044251525813,0.018447752111711402
25%,v1,0.0018931189593377172,0.21374214850746714,0.020055751131271626
25%,v1,0.001901570383263332,0.21620499122569561,0.021533713536333196
25%,v1,0.0019100218071889468,0.21964330065886606,0.021681537350352133
25%,v1,0.0019184732311145617,0.22110776150015898,0.019916536695842185
25%,v1,0.0019269246550401764,0.2221979357681685,0.018450494556907605
25%,v1,0.0019353760789657913,0.22293080498644227,0.016997702130039566
25%,v1,0.001943827502891406,0.22492976531012332,0.015075062560691499
25%,v1,0.001952278926817021,0.22800594830268647,0.013201426903136205
25%,v1,0.001960730350742636,0.23157833953827978,0.014021215400408335
25%,v1,0.0019691817746682505,0.23309000941089508,0.01628847441804824
25%,v1,0.0019776331985938652,0.2324459632472004,0.019918123811868138
25%,v1,0.0019860846225194803,0.2265722328649622,0.02285089323644811
25%,v1,0.001994536046445095,0.22961411387119599,0.027709149553777967
25%,v1,0.0020029874703707097,0.23129025451863267,0.02821233697223563
25%,v1,0.0020114388942963244,0.23576132383429638,0.026929660630060324
25%,v1,0.0020198903182219396,0.23312815084340552,0.022659739233861796
25%,v1,0.0020283417421475543,0.23359764186143192,0.02106686009259283
25%,v1,0.002036793166073169,0.23844224434218156,0.016453649169106296
25%,v1,0.0020452445899987837,0.2396460943986167,0.01509515082052637
25%,v1,0.0020536960139243988,0.24049815845769437,0.01422335297281526
25%,v1,0.0020621474378500135,0.2382663350736762,0.017308383980265084
25%,v1,0.002070598861775628,0.23917725646930485,0.017553961806423806
25%,v1,0.002079050285701243,0.24119928236121088,0.016697682572927298
25%,v1,0.002087501709626858,0.24382541642187697,0.01448114032128008
25%,v1,0.0020959531335524727,0.24885218660144695,0.0094274224255669
25%,v1,0.0021044045574780874,0.2521233106553672,0.006282031176108572
25%,v1,0.002112855981403702,0.2539336998330895,0.0058305985664320326
25%,v1,0.002121307405329317,0.25248683019311696,0.009583546078800843
25%,v1,0.002129758829254932,0.2509758263319545,0.01343557370820483
25%,v1,0.0021382102531805466,0.2498656146526246,0.015518308982846566
25%,v1,0.0021466616771061613,0.24908277614466542,0.015747602019786693
25%,v1,0.0021551131010317764,0.24869145085419272,0.014702451584418953
25%,v1,0.002163564524957391,0.24822671056190504,0.013667669101170852
25%,v1,0.002172015948883006,0.24881733046350765,0.01391321873150529
25%,v1,0.002180467372808621,0.2511834846668409,0.015285279249609464
25%,v1,0.0021889187967342356,0.2539478688000145,0.015798946063174193
25%,v1,0.0021973702206598503,0.25624325898483385,0.014466653911996393
25%,v1,0.002205821644585465,0.2573113444603916,0.01540908752326093
25%,v1,0.00221427306851108,0.25906129417483853,0.018966768432202727
25%,v1,0.002222724492436695,0.26131265483289373,0.022419033604711872
25%,v1,0.0022311759163623096,0.26288665698561886,0.022739224565673212
25%,v1,0.0022396273402879243,0.2609339035967232,0.023567655769617918
25%,v1,0.0022480787642135394,0.25850680651568275,0.0249592537465377
25%,v1,0.002256530188139154,0.2568222718445029,0.02610131640480384
25%,v1,0.0022649816120647688,0.25819783204321406,0.02513986426275611
25%,v1,0.0022734330359903835,0.259728730544451,0.025092221844859378
25%,v1,0.0022818844599159986,0.26160912455392604,0.02570232007937072
25%,v1,0.0022903358838416133,0.2643821760178715,0.026432661636983004
25%,v1,0.002298787307767228,0.26835985218589586,0.02463462102451467
25%,v1,0.0023072387316928427,0.2708913036787746,0.021035546647620754
25%,v1,0.002315690155618458,0.2735988169873025,0.018777866942668985
25%,v1,0.0023241415795440725,0.2738770670381105,0.019924921138701538
25%,v1,0.002332593003469687,0.2737465421441114,0.02486290929764671
25%,v1,0.002341044427395302,0.2739883673964947,0.029274319747343507
25%,v1,0.002349495851320917,0.2731179278103875,0.028988279501372668
25%,v1,0.0023579472752465317,0.27425178676032197,0.02683127209667513
25%,v1,0.0023663986991721464,0.2731230143473537,0.025236780091494302
25%,v1,0.0023748501230977615,0.2730661513478464,0.0277093989974365
25%,v1,0.0023833015470233762,0.27190692352135104,0.028534644680744032
25%,v1,0.002391752970948991,0.27077825704101877,0.02758759972206887
25%,v1,0.0024002043948746056,0.27155711949756023,0.025215289095925953
25%,v1,0.0024086558188002208,0.27568082941819083,0.02591342877800191
25%,v1,0.0024171072427258355,0.281633132830591,0.02741237105981039
25%,v1,0.00242555866665145,0.2878249867569576,0.028026102877695847
25%,v1,0.002434010090577065,0.29037207839848633,0.026859980845786068
25%,v1,0.00244246151450268,0.2909780919250739,0.025452060353664197
25%,v1,0.0024509129384282947,0.2896431964535559,0.025777948412480083
25%,v1,0.0024593643623539094,0.2881835116312842,0.026173960185380103
25%,v1,0.002467815786279524,0.2865794438666107,0.026632623418366773
25%,v1,0.002476267210205139,0.2848309931595356,0.027141823704720222
25%,v1,0.002484718634130754,0.28306294886081257,0.02766241441458251
25%,v1,0.0024931700580563686,0.28042443591660643,0.026906362674391362
25%,v1,0.0025016214819819833,0.27959797015920435,0.023896189631080245
25%,v1,0.0025100729059075984,0.2810425766826071,0.021417187378098914
25%,v1,0.002518524329833213,0.28541662222139297,0.02049027879895137
25%,v1,0.002526975753758828,0.2892741862772198,0.02173435079412996
25%,v1,0.002535427177684443,0.2919778331907158,0.02247801631331102
25%,v1,0.0025438786016100576,0.29373967041995347,0.023065313951974687
25%,v1,0.0025523300255356723,0.29499832599197634,0.024177690330072166
25%,v1,0.002560781449461287,0.2958650476993091,0.025728375849316552
25%,v1,0.002569232873386902,0.29598304770103806,0.02713815796601488
25%,v1,0.002577684297312517,0.29607926088780073,0.02780905401531007
25%,v1,0.0025861357212381315,0.2964139690538556,0.027598256510227837
25%,v1,0.0025945871451637462,0.2946122435008813,0.02323008193837075
25%,v1,0.0026030385690893614,0.2968292695392095,0.02309657561436046
25%,v1,0.002611489993014976,0.29971114552039996,0.0218381768348859
25%,v1,0.0026199414169405908,0.3008357041029698,0.028337611766957954
25%,v1,0.0026283928408662055,0.30090103195974355,0.02654698112114916
25%,v1,0.0026368442647918206,0.29828054081653127,0.02686861675930623
25%,v1,0.0026452956887174353,0.2986234072470668,0.02377848525719438
25%,v1,0.00265374711264305,0.29528887648373303,0.024603684537690188
25%,v1,0.0026621985365686647,0.2930643194277477,0.02442459328265165
25%,v1,0.00267064996049428,0.2918630678847282,0.024235085711351464
25%,v1,0.0026791013844198945,0.2913044937423727,0.02498404757719729
25%,v1,0.002687552808345509,0.29496302920876505,0.026982463655819373
25%,v1,0.002696004232271124,0.29717734563329445,0.02920718299182403
25%,v1,0.002704455656196739,0.29996523012822235,0.030461360936326416
25%,v1,0.0027129070801223537,0.2998657615389821,0.03066011942460033
25%,v1,0.0027213585040479684,0.3034679435500271,0.029473855045417264
25%,v1,0.0027298099279735835,0.30817765466905667,0.027868680671352043
25%,v1,0.0027382613518991982,0.310534496600554,0.02813189874949314
25%,v1,0.002746712775824813,0.30920216426487535,0.031067395802972703
25%,v1,0.0027551641997504276,0.3063014867030841,0.03569951795798067
25%,v1,0.0027636156236760427,0.3055556180401924,0.03723688261047714
25%,v1,0.0027720670476016574,0.3078801872039399,0.03566205935650265
25%,v1,0.002780518471527272,0.30686017932951415,0.03173511420023478
25%,v1,0.002788969895452887,0.30549791507031987,0.027617207759016306
25%,v1,0.002797421319378502,0.30255144173872195,0.023900911241399557
25%,v1,0.0028058727433041167,0.3036165561947326,0.021961382677410227
25%,v1,0.0028143241672297314,0.30570655979628725,0.02239710943759513
25%,v1,0.002822775591155346,0.3123641937321024,0.020036097303559406
25%,v1,0.002831227015080961,0.3181332092599584,0.019414265043449067
25%,v1,0.002839678439006576,0.3218137189933549,0.019692258593432526
25%,v1,0.0028481298629321906,0.3198855271588281,0.02500878103421673
25%,v1,0.0028565812868578053,0.31828916698589216,0.027387704467005863
25%,v1,0.0028650327107834204,0.3201522282787765,0.024023000882633847
25%,v1,0.002873484134709035,0.3198220050324912,0.018727180430412306
25%,v1,0.00288193555863465,0.31752708886759407,0.011424178960528397
25%,v1,0.002890386982560265,0.31553441471405835,0.010044643221718006
25%,v1,0.0028988384064858796,0.31953347971943535,0.011461733267907444
25%,v1,0.0029072898304114943,0.3255113704139391,0.015868677452387858
25%,v1,0.002915741254337109,0.3301974525674372,0.019810799069434257
25%,v1,0.002924192678262724,0.33252869201741814,0.022238396430086974
25%,v1,0.002932644102188339,0.3343789481414498,0.02427807479886446
25%,v1,0.0029410955261139535,0.33472365014422567,0.024231237872004197
25%,v1,0.0029495469500395682,0.3348035934544056,0.022817011148428486
25%,v1,0.0029579983739651834,0.33503049308052796,0.020918314728695563
25%,v1,0.002966449797890798,0.334370349912511,0.019041239569483222
25%,v1,0.0029749012218164127,0.331951491757974,0.018442145421161737
25%,v1,0.0029833526457420274,0.33109399613273305,0.017069073876395665
25%,v1,0.0029918040696676426,0.3336085636766607,0.016554152238452663
25%,v1,0.0030002554935932573,0.3389526816579137,0.016429736779965193
25%,v1,0.003008706917518872,0.33730013086449073,0.01994781642407083
25%,v1,0.0030171583414444867,0.3338635106818903,0.021207562269566913
25%,v1,0.0030256097653701018,0.3281270464626138,0.02292707340458546
25%,v1,0.0030340611892957165,0.3267174752352316,0.023874352904834157
25%,v1,0.003042512613221331,0.32569692728263266,0.02533895909496453
25%,v1,0.003050964037146946,0.3272930570652619,0.024080952186978186
25%,v1,0.003059415461072561,0.33071441951689107,0.020518149994216143
25%,v1,0.0030678668849981757,0.3331223345426429,0.017894315374459
25%,v1,0.0030763183089237904,0.33737309918648645,0.01477105958169631
25%,v1,0.0030847697328494055,0.3410325087667999,0.011277363093484873
25%,v1,0.00309322115677502,0.34414774035567386,0.008543170704618857
25%,v1,0.003101672580700635,0.3436880699568158,0.00876575807168168
25%,v1,0.0031101240046262496,0.3427034013456168,0.011359039334722033
25%,v1,0.0031185754285518647,0.3420372859731926,0.014746401542768411
25%,v1,0.0031270268524774794,0.3379555582235265,0.0184443920113546
25%,v1,0.003135478276403094,0.33467706680046533,0.021462332348496215
25%,v1,0.003143929700328709,0.3318070108608859,0.024271784351548448
25%,v1,0.003152381124254324,0.33347324576912024,0.02377075129798719
25%,v1,0.0031608325481799386,0.3356752332323716,0.021263326952786932
25%,v1,0.0031692839721055533,0.33928436329754813,0.018182971229404776
25%,v1,0.003177735396031168,0.3432986488234647,0.017058692484545616
25%,v1,0.003186186819956783,0.3467916201532226,0.016939998750336024
25%,v1,0.003194638243882398,0.3488918872399138,0.015993979115173865
25%,v1,0.0032030896678080126,0.35017370547594234,0.014348131650138396
25%,v1,0.0032115410917336273,0.3492744465368912,0.015866900243336663
25%,v1,0.0032199925156592424,0.3485207482396705,0.01799260370701514
25%,v1,0.003228443939584857,0.34828582291418997,0.020513198166859252
25%,v1,0.0032368953635104718,0.34828070728025723,0.018921216383957398
25%,v1,0.0032453467874360865,0.3484179419063247,0.01672539219825633
25%,v1,0.0032537982113617016,0.34972309461177686,0.013123574386943128
25%,v1,0.0032622496352873163,0.35036011790675814,0.010168917931965112
25%,v1,0.003270701059212931,0.3470159184526694,0.01064115768360784
25%,v1,0.003279152483138546,0.3449952769923709,0.009050016290663015
25%,v1,0.003287603907064161,0.3508640397642658,0.01149623885484211
25%,v1,0.0032960553309897755,0.35848382036747845,0.009799532312208504
25%,v1,0.00330450675491539,0.3634519334335752,0.01097299404262543
25%,v1,0.0033129581788410053,0.3619146570709584,0.010887323050516493
25%,v1,0.00332140960276662,0.36224341578586033,0.012651647101705783
25%,v1,0.0033298610266922347,0.36264342502674357,0.014097064364568312
25%,v1,0.0033383124506178494,0.3637217259486655,0.009891663348664375
25%,v1,0.0033467638745434646,0.3640954562364748,0.0054284244494033
25%,v1,0.0033552152984690792,0.3637304348290164,0.0017110443266710356
25%,v1,0.003363666722394694,0.36378439422840997,0.0016277969284793433
25%,v1,0.0033721181463203086,0.3641226936235311,0.0013479031441782337
25%,v1,0.0033805695702459238,0.3642573532765699,0.0014903114020596779
25%,v1,0.0033890209941715385,0.36401756312867156,0.0018629897839952958
25%,v1,0.003397472418097153,0.3677055808682069,0.005336906747998157
25%,v1,0.003405923842022768,0.3692694100190287,0.007575316156051231
25%,v1,0.003414375265948383,0.37286603374390515,0.013112948096390083
25%,v1,0.0034228266898739977,0.37219526185263274,0.016814979173993463
25%,v1,0.0034312781137996124,0.37321105235356633,0.023011420672792066
25%,v1,0.0034397295377252275,0.3717564220839377,0.02716826703567953
25%,v1,0.003448180961650842,0.3745658790740724,0.022752556194111373
25%,v1,0.003456632385576457,0.3737676877616424,0.019488131241584487
25%,v1,0.0034650838095020716,0.37351507024605834,0.01506200881028602
25%,v1,0.0034735352334276867,0.36963725723014756,0.018111415134903792
25%,v1,0.0034819866573533014,0.3699220734599547,0.018894752511769006
