x_index,fit_pressure
0.0,0.7
0.01507537688442211,0.695406302363806
0.03015075376884422,0.6908427505247159
0.04522613065326633,0.6863091466531914
0.06030150753768844,0.6818052942179357
0.07537688442211055,0.6773309979773736
0.09045226130653267,0.6728860639711884
0.10552763819095477,0.6684702995119137
0.12060301507537688,0.6640835131765798
0.135678391959799,0.6597255147984159
0.1507537688442211,0.6553961154586069
0.1658291457286432,0.6510951274781027
0.18090452261306533,0.6468223644094834
0.19597989949748743,0.6425776410288758
0.21105527638190955,0.6383607733279252
0.22613065326633164,0.6341715785058174
0.24120603015075376,0.6300098749613552
0.2562814070351759,0.6258754822850854
0.271356783919598,0.6217682212514786
0.28643216080402006,0.6176879138111594
0.3015075376884422,0.6136343830831881
0.3165829145728643,0.6096074533473929
0.3316582914572864,0.6056069500367527
0.34673366834170855,0.6016326997298291
0.36180904522613067,0.5976845301432493
0.37688442211055273,0.5937622701242368
0.39195979899497485,0.5898657496431926
0.40703517587939697,0.5859947997863244
0.4221105527638191,0.5821492527483239
0.4371859296482412,0.5783289418250924
0.4522613065326633,0.5745337014065145
0.4673366834170854,0.5707633669692789
0.4824120603015075,0.5670177750697463
0.49748743718592964,0.5632967633368636
0.5125628140703518,0.5596001704651261
0.5276381909547738,0.5559278362075841
0.542713567839196,0.5522796013688966
0.5577889447236181,0.5486553077984302
0.5728643216080401,0.5450547983834032
0.5879396984924623,0.5414779170420746
0.6030150753768844,0.5379245087169783
0.6180904522613065,0.5343944193682011
0.6331658291457286,0.5308874959667055
0.6482412060301507,0.5274035864876951
0.6633165829145728,0.5239425399040255
0.6783919597989949,0.5205042061796562
0.6934673366834171,0.5170884362631468
0.7085427135678392,0.5136950820811964
0.7236180904522613,0.5103239965322238
0.7386934673366834,0.5069750334799907
0.7537688442211055,0.5036480477472673
0.7688442211055276,0.5003428951095382
0.7839195979899497,0.49705943228875094
0.7989949748743719,0.4937975169471041
0.8140703517587939,0.49055700768087784
0.829145728643216,0.48733776401430356
0.8442211055276382,0.4841396463934741
0.8592964824120602,0.48096251618029484
0.8743718592964824,0.47780623564647295
0.8894472361809045,0.4746706679675473
0.9045226130653266,0.4715556772169571
0.9195979899497487,0.4684611283601494
0.9346733668341708,0.46538688724872546
0.949748743718593,0.4623328206146252
0.964824120603015,0.45929879606435053
0.9798994974874371,0.4562846820732255
0.9949748743718593,0.45329034797969503
1.0100502512562815,0.4503156639796609
1.0251256281407035,0.4473605011208545
1.0402010050251256,0.44442473129724674
1.0552763819095476,0.4415082272434949
1.0703517587939697,0.4386108625294254
1.085427135678392,0.43573251155455334
1.100502512562814,0.43287304954263767
1.1155778894472361,0.43003235253627176
1.1306532663316582,0.4272102973915106
1.1457286432160803,0.42440676177253195
1.1608040201005025,0.42162162414633303
1.1758793969849246,0.4188547637774626
1.1909547738693467,0.4161060607227867
1.2060301507537687,0.4133753958262893
1.2211055276381908,0.4106626507139064
1.236180904522613,0.4079677077883955
1.2512562814070352,0.4052904502242369
1.2663316582914572,0.40263076196256964
1.2814070351758793,0.39998852770616045
1.2964824120603013,0.39736363291440546
1.3115577889447236,0.3947559637983649
1.3266331658291457,0.3921654073158306
1.3417085427135678,0.38959185116642514
1.3567839195979898,0.3870351837867343
1.371859296482412,0.38449529434547003
1.3869346733668342,0.38197207273866646
1.4020100502512562,0.37946540958490677
1.4170854271356783,0.3769751962205817
1.4321608040201004,0.3745013246951785
1.4472361809045227,0.3720436877666017
1.4623115577889447,0.369602178896524
1.4773869346733668,0.3671766922457682
1.4924623115577889,0.36476712266971834
1.507537688442211,0.36237336571376244
1.5226130653266332,0.35999531760876385
1.5376884422110553,0.35763287526656345
1.5527638190954773,0.35528593627551025
1.5678391959798994,0.3529543988960219
1.5829145728643215,0.35063816205617493
1.5979899497487438,0.34833712534732225
1.6130653266331658,0.3460511890197414
1.6281407035175879,0.34378025397830986
1.64321608040201,0.34152422177820935
1.658291457286432,0.33928299462065864
1.6733668341708543,0.3370564753486732
1.6884422110552764,0.3348445674428545
1.7035175879396984,0.3326471750172051
1.7185929648241205,0.330464202814972
1.7336683417085426,0.32829555620451795
1.7487437185929648,0.32614114117521836
1.763819095477387,0.32400086433338665
1.778894472361809,0.3218746328982251
1.793969849246231,0.3197623546978031
1.809045226130653,0.31766393816506155
1.8241206030150754,0.3155792923338431
1.8391959798994975,0.31350832683494917
1.8542713567839195,0.3114509518922222
1.8693467336683416,0.30940707831865416
1.8844221105527637,0.30737661751251977
1.899497487437186,0.3053594814535361
1.914572864321608,0.3033555826990467
1.92964824120603,0.30136483438023126
1.9447236180904521,0.29938715019833917
1.9597989949748742,0.29742244442094923
1.9748743718592965,0.2954706318782527
1.9899497487437185,0.29353162795936144
2.0050251256281406,0.2916053486086399
2.020100502512563,0.28969171032206126
2.0351758793969847,0.2877906301435878
2.050251256281407,0.2859020256615744
2.065326633165829,0.28402581500519636
2.080402010050251,0.2821619168409
2.0954773869346734,0.2803102503688771
2.1105527638190953,0.2784707353195622
2.1256281407035176,0.27664329195015264
2.1407035175879394,0.27482784104115215
2.1557788944723617,0.2730243038929364
2.170854271356784,0.2712326023223414
2.185929648241206,0.2694526586592744
2.201005025125628,0.2676843957433469
2.21608040201005,0.26592773692052946
2.2311557788944723,0.26418260603982907
2.2462311557788945,0.26244892744998805
2.2613065326633164,0.2607266259962042
2.2763819095477387,0.25901562701687336
2.2914572864321605,0.25731585634035237
2.306532663316583,0.25562724028174394
2.321608040201005,0.2539497056397024
2.336683417085427,0.25228317969326064
2.351758793969849,0.25062759019867714
2.366834170854271,0.24898286538630482
2.3819095477386933,0.24734893395747923
2.3969849246231156,0.24572572508142845
2.4120603015075375,0.2441131683922019
2.4271356783919598,0.24251119398562032
2.4422110552763816,0.24091973241624556
2.457286432160804,0.23933871469436985
2.472361809045226,0.23776807228302524
2.487437185929648,0.23620773709501253
2.5025125628140703,0.23465764148994947
2.517587939698492,0.23311771827133915
2.5326633165829144,0.2315879006836563
2.5477386934673367,0.23006812240945398
2.5628140703517586,0.22855831756648845
2.577889447236181,0.2270584207048632
2.5929648241206027,0.22556836680419198
2.608040201005025,0.2240880912707797
2.6231155778894473,0.22261752993482287
2.638190954773869,0.2211566190476273
2.6532663316582914,0.21970529527884475
2.6683417085427132,0.21826349571372805
2.6834170854271355,0.21683115785040288
2.698492462311558,0.21540821959715917
2.7135678391959797,0.21399461926975888
2.728643216080402,0.2125902955887621
2.743718592964824,0.21119518767687087
2.758793969849246,0.2098092350562897
2.7738693467336684,0.2084323776461044
2.78894472361809,0.207064555759677
2.8040201005025125,0.20570571010205868
2.8190954773869343,0.2043557817674195
2.8341708542713566,0.2030147122364944
2.849246231155779,0.2016824433740467
2.8643216080402008,0.2003589174263479
2.879396984924623,0.19904407701867385
2.8944723618090453,0.197737865152818
2.909547738693467,0.19644022520462007
2.9246231155778895,0.1951511009215117
2.9396984924623113,0.19387043642007773
2.9547738693467336,0.19259817618363367
2.969849246231156,0.19133426505981932
