0.6981
0.7011
0.7031
0.7055
0.7086
0.7120
0.7169
0.7216
0.7266
0.7316
0.7372
0.7442
0.7511
0.7576
0.7650
0.7732
0.7815
0.7898
0.7981
0.8069
0.8162
0.8251
0.8340
0.8434
0.8529
0.8621
0.8712
0.8805
0.8899
0.8995
0.9083
0.9165
0.9253
0.9336
0.9423
0.9498
0.9574
0.9643
0.9710
0.9772
0.9832
0.9883
0.9928
0.9970
1.0003
1.0028
1.0043
1.0050
1.0051
1.0045
1.0031
1.0003
0.9970
0.9926
0.9880
0.9831
0.9774
0.9710
0.9643
0.9574
0.9499
0.9422
0.9336
0.9252
0.9168
0.9083
0.8995
0.8900
0.8808
0.8714
0.8621
0.8531
0.8440
0.8345
0.8252
0.8159
0.8070
0.7980
0.7894
0.7809
0.7727
0.7647
0.7570
0.7504
0.7436
0.7374
0.7316
0.7265
0.7215
0.7159
0.7119
0.7084
0.7058
0.7033
0.7011
0.6990
0.6983
0.6984
0.6983
0.6984
0.6987
0.7000
0.7024
0.7054
0.7092
0.7130
0.7171
0.7214
0.7264
0.7322
0.7381
0.7443
0.7514
0.7582
0.7655
0.7733
0.7816
0.7903
0.7989
0.8077
0.8168
0.8260
0.8351
0.8446
0.8534
0.8626
0.8724
0.8815
0.8906
0.8998
0.9083
0.9165
0.9249
0.9334
0.9422
0.9500
0.9575
0.9643
0.9710
0.9774
0.9831
0.9881
0.9926
0.9966
0.9999
1.0028
1.0047
1.0054
1.0054
1.0043
1.0025
0.9996
0.9963
0.9924
0.9878
0.9830
0.9772
0.9707
0.9640
0.9570
0.9498
0.9424
0.9339
0.9255
0.9172
0.9086
0.9002
0.8909
0.8816
0.8723
0.8627
0.8533
0.8438
0.8342
0.8248
0.8158
0.8067
0.7982
0.7894
0.7806
0.7727
0.7649
0.7579
0.7506
0.7437
0.7375
0.7318
0.7267
0.7220
0.7173
0.7130
0.7092
0.7059
0.7027
0.6999
0.6985
0.6981
0.6976
0.6974
0.6975
0.6985
0.6999
0.7024
0.7047
0.7083
0.7119
0.7162
0.7212
0.7264
0.7319
0.7378
0.7439
0.7509
0.7579
0.7653
0.7732
0.7817
0.7902
0.7989
0.8079
0.8171
0.8262
0.8355
0.8443
0.8539
0.8630
0.8721
0.8812
0.8907
0.9001
0.9092
0.9175
0.9261
0.9347
0.9432
0.9507
0.9577
0.9649
0.9714
0.9777
0.9833
0.9879
0.9925
0.9968
0.9995
1.0022
1.0043
1.0052
1.0052
1.0048
1.0027
0.9999
0.9970
0.9929
0.9881
0.9829
0.9766
0.9703
0.9642
0.9576
0.9505
0.9431
0.9342
0.9258
0.9173
0.9088
0.9002
0.8910
0.8814
0.8719
0.8622
0.8532
0.8439
0.8346
0.8252
0.8167
0.8079
0.7992
0.7905
0.7819
0.7740
0.7658
0.7586
0.7516
0.7449
0.7381
0.7317
0.7264
0.7215
0.7175
0.7132
0.7096
0.7060
0.7037
0.7019
0.7004
0.6991
0.6986
0.6982
0.6982
0.6989
0.7005
0.7030
0.7057
0.7089
0.7124
0.7164
0.7208
0.7253
0.7307
0.7369
0.7435
0.7501
0.7570
0.7642
0.7721
0.7804
0.7889
0.7977
0.8065
0.8153
0.8242
0.8333
0.8426
0.8521
0.8614
0.8705
0.8797
0.8889
0.8982
0.9071
0.9157
0.9242
0.9329
0.9416
0.9495
0.9566
0.9637
0.9702
0.9768
0.9824
0.9873
0.9917
0.9959
0.9995
1.0026
1.0044
1.0051
1.0053
1.0047
1.0032
1.0006
0.9975
0.9932
0.9887
0.9838
0.9782
0.9718
0.9652
0.9585
0.9509
0.9434
0.9351
0.9265
0.9181
0.9096
0.9009
0.8915
0.8823
0.8730
0.8636
0.8543
0.8445
0.8353
0.8260
0.8170
0.8080
0.7995
0.7907
0.7823
0.7742
0.7663
0.7590
0.7515
0.7449
0.7381
0.7321
0.7264
0.7213
0.7167
0.7128
0.7093
0.7057
0.7031
0.7008
0.6990
0.6979
0.6971
0.6971
0.6974
0.6990
0.7006
0.7029
0.7054
0.7086
0.7125
0.7164
0.7210
0.7260
0.7317
0.7375
0.7438
0.7505
0.7571
0.7644
0.7718
0.7796
0.7881
0.7971
0.8058
0.8148
0.8240
0.8333
0.8428
0.8519
0.8612
0.8702
0.8794
0.8887
0.8979
0.9071
0.9156
0.9242
0.9329
0.9413
0.9491
0.9563
0.9633
0.9698
0.9763
0.9820
0.9870
0.9917
0.9962
0.9999
1.0026
1.0042
1.0049
1.0050
1.0044
1.0030
1.0007
0.9975
0.9932
0.9886
0.9837
0.9781
0.9717
0.9650
0.9583
0.9508
0.9433
0.9349
0.9264
0.9180
0.9097
0.9009
0.8918
0.8821
0.8733
0.8642
0.8546
0.8453
0.8358
0.8266
0.8174
0.8083
0.7993
0.7907
0.7823
0.7736
0.7655
0.7585
0.7518
0.7450
0.7381
0.7321
0.7268
0.7222
0.7173
0.7127
0.7095
0.7062
0.7036
0.7010
0.6992
0.6985
0.6981
0.6984
0.6975
0.6989
0.7009
0.7027
0.7048
0.7091
0.7128
0.7170
0.7206
0.7254
0.7317
0.7377
0.7438
0.7502
0.7576
0.7654
0.7732
0.7809
0.7895
0.7981
0.8073
0.8156
0.8246
0.8339
0.8437
0.8529
0.8619
0.8713
0.8807
0.8901
0.8997
0.9082
