1.000000000000000000e+00,9.283335804939270020e-01,9.239297509193420410e-01,-1.032211929559707642e-01,-1.655151098966598511e-01,-2.020165771245956421e-01
9.283335804939270020e-01,1.000000000000000000e+00,9.563635587692260742e-01,3.089870885014533997e-02,-2.419217489659786224e-02,-9.982182830572128296e-02
9.239297509193420410e-01,9.563635587692260742e-01,1.000000119209289551e+00,9.827414527535438538e-03,-4.421063140034675598e-02,-1.099526137113571167e-01
-1.032211929559707642e-01,3.089870885014533997e-02,9.827414527535438538e-03,1.000000000000000000e+00,8.628098368644714355e-01,8.647990226745605469e-01
-1.655151098966598511e-01,-2.419217489659786224e-02,-4.421063140034675598e-02,8.628098368644714355e-01,1.000000119209289551e+00,8.244869112968444824e-01
-2.020165771245956421e-01,-9.982182830572128296e-02,-1.099526137113571167e-01,8.647990226745605469e-01,8.244869112968444824e-01,1.000000119209289551e+00
