theta_rad,theta_over_pi,t_over_R_vol_low,t_over_R_vol_mid,t_over_R_vol_high
3.6710745614981852,1.1685393258426966,0.016761976218545853,0.01580742698912691,0.0215154779408754
3.706373355358745,1.1797752808988764,0.01629569465762919,0.017080655402883907,0.0207344388238762
3.741672149219304,1.1910112359550562,0.016411250712714237,0.017653013980024973,0.019225842255825264
3.7769709430798635,1.202247191011236,0.016348185378409607,0.017038866723128,0.017053007245436638
3.812269736940423,1.2134831460674158,0.016227957232089724,0.016014796058582706,0.014572254443468213
3.8475685308009826,1.2247191011235956,0.015513842561347429,0.01443948810911091,0.012543778129014988
3.882867324661542,1.2359550561797754,0.014772201678913334,0.012550145085158683,0.011368502370211765
3.9181661185221013,1.247191011235955,0.014349266040287745,0.011272554836908125,0.01092172342871834
3.953464912382661,1.2584269662921348,0.013394265424689168,0.010501128849186803,0.011580995083822213
3.9887637062432204,1.2696629213483146,0.013144726002393461,0.01016972675858755,0.012219595225954734
4.0240625001037795,1.2808988764044942,0.012771754103612044,0.010067449535054106,0.012727821874986814
4.059361293964339,1.292134831460674,0.012767475653955404,0.010590462890671094,0.013283480199876973
4.094660087824899,1.3033707865168538,0.013031941984247234,0.010961553318565041,0.013304172747849046
4.129958881685458,1.3146067415730336,0.013074497229640426,0.011115600100855083,0.013229149967117316
4.165257675546018,1.3258426966292134,0.01296007357475174,0.011610692040385775,0.012957627983595591
4.200556469406577,1.3370786516853932,0.012830410136372249,0.01148027246309704,0.01252139780892914
4.235855263267137,1.348314606741573,0.012916038435494612,0.011176787506183785,0.011860907115764992
4.2711540571276965,1.3595505617977528,0.012803581718265882,0.011514484140107611,0.011525522511365776
4.306452850988256,1.3707865168539326,0.01261613164904784,0.011175440649534688,0.011310762822389823
4.341751644848816,1.3820224719101124,0.01243110912523341,0.010785268597497436,0.010941920509292281
4.377050438709374,1.393258426966292,0.012336410554830746,0.010710724586043717,0.010919855760489134
4.412349232569934,1.4044943820224718,0.01224053971707333,0.00995196714197532,0.011175357975237603
4.447648026430493,1.4157303370786516,0.012731987887019729,0.009831253027261231,0.012068067497810024
4.482946820291053,1.4269662921348314,0.012924642208399166,0.009950716937918784,0.013559859728514447
4.5182456141516125,1.4382022471910112,0.012998924558670225,0.010247182927723442,0.015813686542196555
4.553544408012172,1.449438202247191,0.013613373942600298,0.011370143944383269,0.01830869912111806
4.588843201872732,1.4606741573033708,0.014039788517668189,0.012982964904332954,0.020575652310069983
4.624141995733291,1.4719101123595506,0.014906604116179435,0.014441395355008362,0.0222060270173753
4.659440789593851,1.4831460674157304,0.015507252830609233,0.015773463837131813,0.022973919672913772
4.6947395834544094,1.49438202247191,0.015977552434593718,0.016876089491852896,0.022953878399526898
4.730038377314969,1.5056179775280898,0.0162902760551086,0.01733535077670207,0.021811143041816937
4.765337171175529,1.5168539325842696,0.016126485464186664,0.01754020472141244,0.020203377257786904
4.800635965036088,1.5280898876404494,0.015927376065560887,0.016809231788416326,0.0178821493455807
4.835934758896648,1.5393258426966292,0.015180397211631698,0.015049880750520352,0.015194710510517283
4.871233552757207,1.550561797752809,0.014195570102464604,0.013048227322549483,0.012996877939835014
4.906532346617767,1.5617977528089888,0.013861063318440657,0.010876671535362065,0.01153409772129724
4.941831140478326,1.5730337078651686,0.013566339877780907,0.009383055049379639,0.011098215636356162
4.977129934338886,1.5842696629213484,0.013659869183458283,0.008765087753834147,0.011149119136283001
5.0124287281994455,1.5955056179775282,0.014072355556615441,0.008683059769883098,0.011472721274052139
5.047727522060004,1.6067415730337078,0.013376589179805968,0.009039563509914002,0.011770773165106491
5.083026315920564,1.6179775280898876,0.013412915866676808,0.009791547319513465,0.011972577575989999
5.118325109781123,1.6292134831460674,0.013376540111281046,0.010392384518505606,0.012244637995390844
5.153623903641683,1.6404494382022472,0.013275033771849075,0.010887937596978694,0.012354289906289914
