x_index,fit_pressure
0.0,0.7
0.01507537688442211,0.6968298327360551
0.03015075376884422,0.6936740225585122
0.04522613065326633,0.6905325044468494
0.06030150753768844,0.6874052136750105
0.07537688442211055,0.6842920858100711
0.09045226130653267,0.6811930567109117
0.10552763819095477,0.6781080625268953
0.12060301507537688,0.6750370396965526
0.135678391959799,0.6719799249462722
0.1507537688442211,0.6689366552889968
0.1658291457286432,0.6659071680229254
0.18090452261306533,0.6628914007302218
0.19597989949748743,0.6598892912757283
0.21105527638190955,0.6569007778056852
0.22613065326633164,0.6539257987464574
0.24120603015075376,0.6509642928032645
0.2562814070351759,0.6480161989589188
0.271356783919598,0.6450814564725681
0.28643216080402006,0.6421600048784435
0.3015075376884422,0.6392517839846145
0.3165829145728643,0.6363567338717482
0.3316582914572864,0.6334747948918752
0.34673366834170855,0.6306059076671604
0.36180904522613067,0.6277500130886794
0.37688442211055273,0.6249070523152013
0.39195979899497485,0.6220769667719757
0.40703517587939697,0.6192596981495262
0.4221105527638191,0.6164551884024491
0.4371859296482412,0.6136633797482169
0.4522613065326633,0.610884214665989
0.4673366834170854,0.6081176358954251
0.4824120603015075,0.6053635864355061
0.49748743718592964,0.6026220095433603
0.5125628140703518,0.599892848733093
0.5276381909547738,0.5971760477746241
0.542713567839196,0.5944715506925283
0.5577889447236181,0.5917793017648826
0.5728643216080401,0.589099245522118
0.5879396984924623,0.5864313267458768
0.6030150753768844,0.5837754904678747
0.6180904522613065,0.581131681968768
0.6331658291457286,0.5784998467770271
0.6482412060301507,0.5758799306678134
0.6633165829145728,0.5732718796618621
0.6783919597989949,0.5706756400243703
0.6934673366834171,0.5680911582638902
0.7085427135678392,0.5655183811312264
0.7236180904522613,0.5629572556183388
0.7386934673366834,0.560407728957251
0.7537688442211055,0.5578697486189624
0.7688442211055276,0.5553432623123667
0.7839195979899497,0.5528282179831739
0.7989949748743719,0.5503245638128378
0.8140703517587939,0.547832248217489
0.829145728643216,0.5453512198468713
0.8442211055276382,0.5428814275832841
0.8592964824120602,0.5404228205405296
0.8743718592964824,0.5379753480628633
0.8894472361809045,0.5355389597239516
0.9045226130653266,0.5331136053258317
0.9195979899497487,0.5306992348978781
0.9346733668341708,0.5282957986957725
0.949748743718593,0.5259032472004798
0.964824120603015,0.5235215311172265
0.9798994974874371,0.5211506013744863
0.9949748743718593,0.5187904091229684
1.0100502512562815,0.5164409057346109
1.0251256281407035,0.5141020428015797
1.0402010050251256,0.51177377213527
1.0552763819095476,0.5094560457653146
1.0703517587939697,0.5071488159385945
1.085427135678392,0.504852035118256
1.100502512562814,0.5025656559827306
1.1155778894472361,0.5002896314247599
1.1306532663316582,0.4980239145504259
1.1457286432160803,0.4957684586781839
1.1608040201005025,0.493523217337901
1.1758793969849246,0.4912881442698991
1.1909547738693467,0.489063193424001
1.2060301507537687,0.48684831895858227
1.2211055276381908,0.4846434752396264
1.236180904522613,0.48244861683978474
1.2512562814070352,0.48026369853744055
1.2663316582914572,0.47808867531577703
1.2814070351758793,0.4759235023618501
1.2964824120603013,0.47376813506566506
1.3115577889447236,0.47162252901925733
1.3266331658291457,0.4694866400157777
1.3417085427135678,0.4673604240485813
1.3567839195979898,0.46524383731032104
1.371859296482412,0.46313683619204493
1.3869346733668342,0.4610393772822977
1.4020100502512562,0.4589514173662265
1.4170854271356783,0.45687291342469005
1.4321608040201004,0.4548038226333729
1.4472361809045227,0.4527441023619024
1.4623115577889447,0.4506937101729712
1.4773869346733668,0.4486526038214623
1.4924623115577889,0.4466207412535789
1.507537688442211,0.44459808060597766
1.5226130653266332,0.4425845802049065
1.5376884422110553,0.4405801985653459
1.5527638190954773,0.43858489439015425
1.5678391959798994,0.4365986265692166
1.5829145728643215,0.434621354178598
1.5979899497487438,0.43265303647970027
1.6130653266331658,0.4306936329184228
1.6281407035175879,0.42874310312432634
1.64321608040201,0.4268014069098023
1.658291457286432,0.42486850426924355
1.6733668341708543,0.42294435537822134
1.6884422110552764,0.4210289205926637
1.7035175879396984,0.41912216044803957
1.7185929648241205,0.417224035658545
1.7336683417085426,0.415334507116294
1.7487437185929648,0.4134535358905129
1.763819095477387,0.4115810832267381
1.778894472361809,0.4097171105460175
1.793969849246231,0.4078615794441161
1.809045226130653,0.40601445169072375
1.8241206030150754,0.4041756892286688
1.8391959798994975,0.402345254173133
1.8542713567839195,0.4005231088108712
1.8693467336683416,0.3987092155994346
1.8844221105527637,0.3969035371663968
1.899497487437186,0.39510603630858415
1.914572864321608,0.3933166759913092
1.92964824120603,0.39153541934760744
1.9447236180904521,0.3897622296774778
1.9597989949748742,0.3879970704471268
1.9748743718592965,0.38623990528821533
1.9899497487437185,0.3844906979971099
2.0050251256281406,0.3827494125341359
2.020100502512563,0.38101601302283616
2.0351758793969847,0.37929046374923076
2.050251256281407,0.3775727291610817
2.065326633165829,0.37586277386716066
2.080402010050251,0.3741605626365189
2.0954773869346734,0.37246606039776253
2.1105527638190953,0.370779232238329
2.1256281407035176,0.3691000434037682
2.1407035175879394,0.36742845929702644
2.1557788944723617,0.36576444547773335
2.170854271356784,0.36410796766149267
2.185929648241206,0.36245899171917556
2.201005025125628,0.36081748367621763
2.21608040201005,0.35918340971191864
2.2311557788944723,0.35755673615874595
2.2462311557788945,0.35593742950164103
2.2613065326633164,0.3543254563773286
2.2763819095477387,0.35272078357362885
2.2914572864321605,0.3511233780287745
2.306532663316583,0.3495332068307279
2.321608040201005,0.3479502372165044
2.336683417085427,0.34637443657149647
2.351758793969849,0.34480577242880167
2.366834170854271,0.3432442124685545
2.3819095477386933,0.34168972451725976
2.3969849246231156,0.3401422765471298
2.4120603015075375,0.338601836675425
2.4271356783919598,0.33706837316379634
2.4422110552763816,0.33554185441763207
2.457286432160804,0.33402224898540617
2.472361809045226,0.33250952555803076
2.487437185929648,0.3310036529682109
2.5025125628140703,0.3295046001898023
2.517587939698492,0.3280123363371724
2.5326633165829144,0.32652683066456356
2.5477386934673367,0.32504805256546
2.5628140703517586,0.3235759715719571
2.577889447236181,0.3221105573541334
2.5929648241206027,0.32065177971942616
2.608040201005025,0.3191996086120087
2.6231155778894473,0.3177540141121718
2.638190954773869,0.3163149664357069
2.6532663316582914,0.3148824359332921
2.6683417085427132,0.31345639308988227
2.6834170854271355,0.3120368085240997
2.698492462311558,0.3106236529876298
2.7135678391959797,0.3092168973646179
2.728643216080402,0.3078165126710694
2.743718592964824,0.306422470054253
2.758793969849246,0.3050347407921057
2.7738693467336684,0.3036532962926413
2.78894472361809,0.3022781080933615
2.8040201005025125,0.30090914786066897
2.8190954773869343,0.2995463873892841
2.8341708542713566,0.2981897986016634
2.849246231155779,0.2968393535474215
2.8643216080402008,0.295495024402755
2.879396984924623,0.29415678346986895
2.8944723618090453,0.2928246031764068
2.909547738693467,0.29149845607488184
2.9246231155778895,0.29017831484211176
2.9396984924623113,0.2888641522786558
2.9547738693467336,0.2875559413082544
2.969849246231156,0.2862536549772711
2.9849246231155777,0.28495726645413755
3.0,0.28366674902880024
