V_norm,p_norm_mean,p_norm_std
0.0037660577500917727,0.44493600457379084,0.03688330196284398
0.0037809433538470764,0.4448565332794332,0.036940440993453914
0.0037958289576023796,0.44203829656519683,0.038936684718802995
0.003810714561357683,0.4465969164688832,0.04299760139271459
0.003825600165112987,0.44476350055363695,0.037007652119234326
0.00384048576886829,0.4501298772084521,0.03823527940224376
0.0038553713726235937,0.45338228717689216,0.03971398029281
0.003870256976378897,0.45510666186477367,0.03884382136604128
0.0038851425801342005,0.4541360705941562,0.03931736853780382
0.0039000281838895037,0.4573167769526372,0.03936159556543091
0.003914913787644807,0.459270329119474,0.03945110417274996
0.0039297993914001106,0.4631568078386125,0.0370270649955768
0.003944684995155414,0.46236743926087803,0.03771839778185986
0.003959570598910718,0.4613968357551812,0.038595751969301935
0.0039744562026660215,0.4612160294352132,0.03876236427908028
0.003989341806421324,0.46433248323365933,0.03867578074279309
0.004004227410176628,0.4597363469801412,0.04032491965408792
0.0040191130139319315,0.4626160654026182,0.03852724552957778
0.004033998617687235,0.4703710121094211,0.03584937326421254
0.004048884221442539,0.4637141994260887,0.03675884631775272
0.0040637698251978415,0.46354602754892965,0.03669389229648164
0.004078655428953145,0.46714953894066946,0.033879446852627365
0.004093541032708449,0.4679489104909264,0.03500992894037586
0.0041084266364637525,0.4696798480744984,0.03633106481041547
0.004123312240219055,0.4712584188676159,0.036001436944531985
0.004138197843974359,0.474757970720179,0.0351094785429479
0.0041530834477296625,0.46773642640978647,0.03649624368735955
0.004167969051484966,0.4736544089557746,0.03779319886487141
0.00418285465524027,0.4776121612979162,0.035929444117616505
0.0041977402589955725,0.48238719448760353,0.035749020809242846
0.004212625862750876,0.4830100016607963,0.035892384886965285
0.00422751146650618,0.4831204633488975,0.036045318485854266
0.0042423970702614834,0.4831204633488975,0.036045318485854266
0.004257282674016787,0.4868813804700111,0.03323159699284882
0.00427216827777209,0.49048847003689383,0.03139100497436205
0.0042870538815273935,0.49334605683188665,0.03342790723141306
0.004301939485282697,0.493617892137512,0.034139938460569653
0.004316825089038001,0.495001561331102,0.037218857608394045
0.0043317106927933035,0.4940254470104426,0.03591787875656311
0.004346596296548607,0.49545834933306443,0.03218882478206403
0.004361481900303911,0.49904515612298156,0.028695154402106838
0.0043763675040592144,0.4990913877571255,0.028653236032718334
0.004391253107814518,0.5111806478006792,0.028272251551376845
0.004406138711569821,0.5095544997916149,0.030356789744118474
0.0044210243153251245,0.5048044691098436,0.03273086276869206
0.004435909919080428,0.513804579190578,0.031782880807847684
0.004450795522835732,0.5173003607015451,0.03152924115885106
0.004465681126591035,0.5193198055145151,0.029442479333173004
0.004480566730346338,0.521051408818468,0.029340461640539998
0.004495452334101642,0.5211437667965982,0.029030832311364833
0.004510337937856945,0.523096366670711,0.024291476176149032
0.004525223541612249,0.5235355605944985,0.022670912210875072
0.004540109145367552,0.5317421478878174,0.02323869601469071
0.0045549947491228555,0.5352637607457384,0.02825541143466604
0.004569880352878159,0.5395292136585212,0.0339795316703749
0.004584765956633463,0.5446550615506953,0.03376450988766407
0.004599651560388766,0.5470041609818387,0.03670273409032574
0.004614537164144069,0.5473204736183335,0.03715006771080676
0.004629422767899373,0.5444689744704231,0.03134901987902034
0.004644308371654676,0.5477633040091884,0.03196694158856112
0.00465919397540998,0.5454717810699474,0.033556171499110846
0.004674079579165284,0.5470041609818387,0.0325597367917058
0.0046889651829205865,0.5499336521850435,0.03274301735285056
0.00470385078667589,0.5540325451949952,0.03287970851169839
0.004718736390431194,0.5523556351219354,0.03336224729262299
0.004733621994186497,0.5577272130355858,0.028615397450784112
0.0047485075979418,0.5554238217157327,0.0289782478985158
0.004763393201697104,0.5625039061125209,0.023450942110589238
0.004778278805452407,0.5674790354236675,0.022391399219800323
0.004793164409207711,0.5669678164920945,0.014939431821413638
0.004808050012963015,0.5689335755287973,0.015918402596252892
0.0048229356167183175,0.5743075899593083,0.013672920311666783
0.004837821220473621,0.5767253195879277,0.017729058929681053
0.004852706824228925,0.5789503153360199,0.022906347017223893
0.004867592427984228,0.5818634334283944,0.019940838871682538
0.004882478031739532,0.5816770917371331,0.017978769306493482
0.004897363635494835,0.5805793703990972,0.01712396643246217
0.004912249239250138,0.5816811772860433,0.01405817875820591
0.004927134843005442,0.580942375349294,0.012937927475449855
0.004942020446760746,0.5818445292750262,0.014192824000685915
0.0049569060505160484,0.5835795105137073,0.015939596985396716
0.004971791654271352,0.5841665475489334,0.016840295405059498
0.004986677258026656,0.5849351064513512,0.017173385821865967
0.005001562861781959,0.584144012791792,0.018814615449159904
0.005016448465537263,0.5854944821989142,0.0227131786231253
0.005031334069292566,0.5906948529825452,0.020339239808284906
0.005046219673047869,0.5907992152539737,0.022168090946368128
0.005061105276803173,0.5927393805208672,0.018663808631104943
0.005075990880558477,0.5926716765530231,0.01790509946121163
0.00509087648431378,0.5942770008267314,0.018540397960548932
0.005105762088069083,0.595667404812737,0.02009054867153881
0.005120647691824387,0.5972301270092333,0.019703992932298332
0.00513553329557969,0.59853138221476,0.019682670406036384
0.005150418899334994,0.6061208095078466,0.02516729506175735
0.005165304503090297,0.6111434175136737,0.02435289164960806
0.0051801901068456,0.609539838620491,0.02340841724953498
0.005195075710600904,0.6114863618480343,0.01907334109139617
0.005209961314356208,0.6201219234431061,0.015376618317454014
0.005224846918111511,0.6168691691927816,0.020234227751811155
0.005239732521866814,0.6295853647591506,0.02245633226595288
0.005254618125622118,0.6262456201107224,0.021065045410462682
0.005269503729377421,0.6342486324747333,0.02499906862289824
0.005284389333132725,0.6332727369739358,0.024374470341418136
0.005299274936888029,0.6341072465600416,0.022351064710497612
0.005314160540643331,0.6348390996390516,0.025458301080968766
0.005329046144398635,0.6387743944561589,0.0242102267104482
0.005343931748153939,0.6379329534793995,0.023396981076232715
0.005358817351909242,0.6364223705977746,0.02343749090385285
