vol_label,vol_key,V_norm,p_norm_mean,p_norm_std
25%,v1,0.0004769084641217119,0.04026414289390821,0.01295344996474907
25%,v1,0.00048542468669531387,0.03903628675401239,0.01276155798433559
25%,v1,0.0004939409092689159,0.0382585542792235,0.012306423757804975
25%,v1,0.0005024571318425179,0.0384980711512285,0.012306423757804975
25%,v1,0.0005109733544161199,0.04104473111013558,0.014545877827024071
25%,v1,0.0005194895769897219,0.04336633253592641,0.01677407870274333
25%,v1,0.0005280057995633239,0.04489574974691401,0.0160080148459104
25%,v1,0.0005365220221369259,0.04505160849572289,0.015263250330377611
25%,v1,0.0005450382447105279,0.04641238814291299,0.017315596331509465
25%,v1,0.0005535544672841298,0.04832393620390716,0.01599272115892671
25%,v1,0.0005620706898577318,0.04908429068990535,0.017083532810108513
25%,v1,0.0005705869124313338,0.05020396226298087,0.013574148669144559
25%,v1,0.0005791031350049358,0.05093493717715447,0.01900154353235766
25%,v1,0.0005876193575785378,0.053132019964541026,0.019716915455797183
25%,v1,0.0005961355801521398,0.05414136945627396,0.019612281198115016
25%,v1,0.0006046518027257419,0.054872928943012184,0.01966946944208546
25%,v1,0.0006131680252993439,0.05423347653621588,0.019183429962616405
25%,v1,0.0006216842478729459,0.0531798965788973,0.018329516197409256
25%,v1,0.0006302004704465479,0.05258903419961853,0.01752251272700449
25%,v1,0.0006387166930201498,0.05401213435562334,0.017276081764536322
25%,v1,0.0006472329155937518,0.055713929612976915,0.019331066550895375
25%,v1,0.0006557491381673538,0.057068727427930864,0.01936274377967171
25%,v1,0.0006642653607409558,0.05663462784030874,0.01893506053694878
25%,v1,0.0006727815833145578,0.0582864025466198,0.01854671416194114
25%,v1,0.0006812978058881598,0.061727336734611865,0.022052022414490238
25%,v1,0.0006898140284617618,0.06627254248338435,0.015416096091646464
25%,v1,0.0006983302510353638,0.06878299363834821,0.01547552023283742
25%,v1,0.0007068464736089658,0.0695042843694518,0.01582602460903217
25%,v1,0.0007153626961825679,0.06912130259759573,0.01677004775638858
25%,v1,0.0007238789187561698,0.06936112968443278,0.017715230217265808
25%,v1,0.0007323951413297718,0.07048203486314669,0.01926516588042489
25%,v1,0.0007409113639033738,0.07167497194229876,0.017521252234865455
25%,v1,0.0007494275864769758,0.07237094878873318,0.016713719344637466
25%,v1,0.0007579438090505778,0.0721858522566291,0.013314290136519146
25%,v1,0.0007664600316241798,0.07279938036404451,0.012965746782523288
25%,v1,0.0007749762541977818,0.07358288145891079,0.014116436188594726
25%,v1,0.0007834924767713838,0.0755593907764729,0.01257654844862592
25%,v1,0.0007920086993449858,0.07705132463266846,0.012937927475449846
25%,v1,0.0008005249219185877,0.07974684339903523,0.013177366692168091
25%,v1,0.0008090411444921897,0.08174320895006375,0.016828243812423798
25%,v1,0.0008175573670657918,0.08411775254155347,0.017631423148458555
25%,v1,0.0008260735896393938,0.08470070049613031,0.018316013537138826
25%,v1,0.0008345898122129958,0.08478979061408339,0.01799811537962562
25%,v1,0.0008431060347865978,0.08519566182627338,0.01772600815433747
25%,v1,0.0008516222573601998,0.0874691686914693,0.018997494544253087
25%,v1,0.0008601384799338018,0.08974268592854204,0.02243061915248149
25%,v1,0.0008686547025074038,0.09078666528217283,0.02197908285011905
25%,v1,0.0008771709250810058,0.08973796483361099,0.02218802313823212
25%,v1,0.0008856871476546077,0.0884642086808791,0.022748888209168844
25%,v1,0.0008942033702282097,0.0883719354167483,0.02333535264398275
25%,v1,0.0009027195928018117,0.08928787673215557,0.01872512178216244
25%,v1,0.0009112358153754137,0.09110944128279277,0.019295783195869397
25%,v1,0.0009197520379490157,0.09189802627191766,0.02207991370340811
25%,v1,0.0009282682605226178,0.09266462628558499,0.02301198870850615
25%,v1,0.0009367844830962198,0.09275065216917946,0.020794951340083245
25%,v1,0.0009453007056698218,0.09283667805277394,0.021724150720080153
25%,v1,0.0009538169282434238,0.09292787514114151,0.02265548033456214
25%,v1,0.0009623331508170258,0.09301907411326547,0.020316156659309987
25%,v1,0.0009708493733906277,0.09311027496914585,0.01966771755510222
25%,v1,0.0009793655959642296,0.09346493355608555,0.019045086430200336
25%,v1,0.0009878818185378318,0.09613936633949113,0.020484417150447982
25%,v1,0.0009963980411114338,0.09926587243298243,0.017902901550483484
25%,v1,0.0010049142636850358,0.10184389662886344,0.01693972342631367
25%,v1,0.0010134304862586378,0.10387171468315297,0.015852433100755764
25%,v1,0.0010219467088322398,0.10586808023418147,0.012410597241620946
25%,v1,0.0010304629314058418,0.10851958372150461,0.012937927475449848
25%,v1,0.0010389791539794438,0.11044470691683102,0.014688174820568242
25%,v1,0.0010474953765530458,0.11194921779203398,0.01739427122261868
25%,v1,0.0010560115991266477,0.11272644368297632,0.017249552732799166
25%,v1,0.0010645278217002497,0.11299325679644773,0.01736414752810823
25%,v1,0.0010730440442738517,0.11478822421738176,0.017631423148458555
25%,v1,0.0010815602668474537,0.11617401939472981,0.017280095704210782
25%,v1,0.0010900764894210557,0.11768612793835219,0.018149108350469356
25%,v1,0.0010985927119946577,0.11771392556059602,0.019580210934927123
25%,v1,0.0011071089345682597,0.11789817301240592,0.02035901380191749
25%,v1,0.0011156251571418617,0.11742334248499701,0.020280228472980923
25%,v1,0.0011241413797154637,0.11690467045726505,0.02004925589573229
25%,v1,0.0011326576022890656,0.11613646635943319,0.019861540721864617
25%,v1,0.0011411738248626676,0.11551399873811778,0.019197110304616932
25%,v1,0.0011496900474362696,0.11541124416402151,0.017885896067195803
25%,v1,0.0011582062700098716,0.11684138136215491,0.015081133224992972
25%,v1,0.0011667224925834736,0.12041930206931384,0.019295947637843636
25%,v1,0.0011752387151570756,0.12414959878176991,0.024450384700450016
25%,v1,0.0011837549377306776,0.12821271548110938,0.022827527482582946
25%,v1,0.0011922711603042796,0.13109119340055067,0.022407762477293508
25%,v1,0.0012007873828778818,0.13421905099113873,0.021952353901473525
25%,v1,0.0012093036054514838,0.1361984157756876,0.017241654952231712
25%,v1,0.0012178198280250858,0.13684386533513873,0.01881670876833232
25%,v1,0.0012263360505986877,0.13659623428700834,0.019267307929308922
25%,v1,0.0012348522731722897,0.13594950903044972,0.01976301066403261
25%,v1,0.0012433684957458917,0.13680277112390618,0.01976301066403261
25%,v1,0.0012518847183194937,0.13794904399349317,0.015308604277745696
25%,v1,0.0012604009408930957,0.13887028190236003,0.014899786748981859
25%,v1,0.0012689171634666977,0.13978718027739961,0.015854529229357407
25%,v1,0.0012774333860402997,0.14035194142490753,0.01950589896185409
25%,v1,0.0012859496086139017,0.14158216246936964,0.019186394922826755
25%,v1,0.0012944658311875037,0.1416117159913905,0.02055123765960583
25%,v1,0.0013029820537611056,0.1418970475253241,0.020359013801917486
25%,v1,0.0013114982763347076,0.1424074093066998,0.020359013801917486
25%,v1,0.0013200144989083096,0.1449749245441854,0.02131535120799092
25%,v1,0.0013285307214819116,0.14742526912002057,0.018016172718665843
25%,v1,0.0013370469440555136,0.14965058062104414,0.01849511581339481
25%,v1,0.0013455631666291156,0.1504142541771228,0.02149367376366262
25%,v1,0.0013540793892027176,0.15129118551966847,0.02309337727947227
25%,v1,0.0013625956117763196,0.15226653666209594,0.023109602017054875
25%,v1,0.0013711118343499216,0.15216155612900348,0.024293880676111365
25%,v1,0.0013796280569235236,0.1513853958426471,0.024382587240090216
25%,v1,0.0013881442794971255,0.14954118823568185,0.02438261107339299
25%,v1,0.0013966605020707275,0.1483113455262386,0.02418575915155608
25%,v1,0.0014051767246443295,0.14806242676261983,0.024122176733177854
25%,v1,0.0014136929472179315,0.14936779246083867,0.024903736005613967
25%,v1,0.0014222091697915337,0.1513641580118672,0.027806154537919604
25%,v1,0.0014307253923651357,0.15346322702192935,0.028653236032718313
25%,v1,0.0014392416149387377,0.15545959257295786,0.026947021664879424
25%,v1,0.0014477578375123397,0.15679050294031022,0.023109602017054885
25%,v1,0.0014562740600859417,0.1588039589771227,0.023109602017054885
25%,v1,0.0014647902826595437,0.1608003245281512,0.021650230557686875
25%,v1,0.0014733065052331456,0.16304046938957906,0.02310960201705487
25%,v1,0.0014818227278067476,0.1646112096784127,0.02381688074601663
25%,v1,0.0014903389503803496,0.1660040710023652,0.025093925864771868
25%,v1,0.0014988551729539516,0.16842211242667052,0.022608487589008214
25%,v1,0.0015073713955275536,0.17108393316137518,0.02693244372920265
25%,v1,0.0015158876181011556,0.1728079672731832,0.02445038470045002
25%,v1,0.0015244038406747576,0.17303801738457358,0.02446667102518069
25%,v1,0.0015329200632483596,0.17237758772262235,0.024520067462906785
25%,v1,0.0015414362858219616,0.17256180884004096,0.024610410888299523
25%,v1,0.0015499525083955636,0.17274603278437803,0.022304306550657363
25%,v1,0.0015584687309691655,0.17293025955563346,0.02140502547910647
25%,v1,0.0015669849535427675,0.1724990226014126,0.020510753116115693
25%,v1,0.0015755011761163695,0.1724843156031524,0.020881817231546307
25%,v1,0.0015840173986899715,0.17320220984250215,0.02327360632743484
25%,v1,0.0015925336212635735,0.17432506134560088,0.024061265437879426
25%,v1,0.0016010498438371755,0.17525640465548598,0.02693244372920265
25%,v1,0.0016095660664107775,0.17666704613349554,0.02693244372920265
25%,v1,0.0016180822889843795,0.17917512257556933,0.023962563747943574
25%,v1,0.0016265985115579815,0.1814581753727215,0.022637039911567673
25%,v1,0.0016351147341315837,0.183860237249317,0.023501654222087415
25%,v1,0.0016436309567051857,0.18534489190930017,0.026982804458434182
25%,v1,0.0016521471792787876,0.18705457021420502,0.024612847515609954
25%,v1,0.0016606634018523896,0.18832381698035533,0.024612847515609954
25%,v1,0.0016691796244259916,0.18898927216403152,0.022050578233385788
25%,v1,0.0016776958469995936,0.1904105821526378,0.022050578233385788
25%,v1,0.0016862120695731956,0.19174149251999012,0.019564067504673238
25%,v1,0.0016947282921467976,0.1942202358966667,0.019763010664032608
25%,v1,0.0017032445147203996,0.19612620182644128,0.01943450979615053
25%,v1,0.0017117607372940016,0.19779069404015248,0.01956030776036001
25%,v1,0.0017202769598676036,0.19835532270386408,0.019857511573490975
25%,v1,0.0017287931824412055,0.1985118560228449,0.020886261939948747
25%,v1,0.0017373094050148075,0.19817827417648606,0.021782703115430516
25%,v1,0.0017458256275884095,0.19836495934630535,0.02240914773212047
25%,v1,0.0017543418501620115,0.19855164828399946,0.024282901941570605
25%,v1,0.0017628580727356135,0.19926162220616125,0.02352922692830723
25%,v1,0.0017713742953092155,0.19961371546263987,0.023360683607272188
25%,v1,0.0017798905178828175,0.19974079167777256,0.020498022419737274
25%,v1,0.0017884067404564195,0.1989580498689092,0.021206050039675663
25%,v1,0.0017969229630300215,0.19830185018132454,0.021431404419941562
25%,v1,0.0018054391856036234,0.19787066564906824,0.01845527168735601
25%,v1,0.0018139554081772254,0.1991420635639855,0.01775137316956119
25%,v1,0.0018224716307508274,0.20042723302898072,0.02228447038571563
25%,v1,0.0018309878533244294,0.20193429327321888,0.02359212306418595
25%,v1,0.0018395040758980314,0.2035513451598214,0.025820599806079224
25%,v1,0.0018480202984716334,0.2063178074616709,0.02668199005325802
25%,v1,0.0018565365210452356,0.2102047138525218,0.02327358431627475
25%,v1,0.0018650527436188376,0.2126073526927488,0.023717201990792317
25%,v1,0.0018735689661924396,0.21245984602285156,0.022493911610715723
25%,v1,0.0018820851887660416,0.21296048240991922,0.023760811348311726
25%,v1,0.0018906014113396436,0.21435395084804182,0.02089477353466854
25%,v1,0.0018991176339132455,0.21813900984749046,0.019313338889035588
25%,v1,0.0019076338564868475,0.21887789831692778,0.018151222501281303
25%,v1,0.0019161500790604495,0.220089664683564,0.017185949867312138
25%,v1,0.0019246663016340515,0.21950988804544652,0.01812876401119738
25%,v1,0.0019331825242076535,0.21976080205984794,0.018827539195055105
25%,v1,0.0019416987467812555,0.21956343616867072,0.01954796731056403
25%,v1,0.0019502149693548575,0.2201753608701093,0.016008434552527925
25%,v1,0.0019587311919284593,0.22123730362867655,0.01467023082027001
25%,v1,0.0019672474145020617,0.2219342483816235,0.01467023082027001
25%,v1,0.0019757636370756637,0.22326515874897584,0.0159270337994777
25%,v1,0.0019842798596492657,0.22459606911632815,0.017173385821865957
25%,v1,0.0019927960822228676,0.2262547624498969,0.017173385821865957
25%,v1,0.0020013123047964696,0.2268282980788854,0.017631423148458548
25%,v1,0.0020098285273700716,0.22717682514723292,0.017352518438820894
25%,v1,0.0020183447499436736,0.22712845396791873,0.01668858975225406
25%,v1,0.0020268609725172756,0.22702005383929888,0.013999503912970822
25%,v1,0.0020353771950908776,0.2269116556016995,0.013773433919199593
25%,v1,0.0020438934176644796,0.22697514894214124,0.014713870460865816
25%,v1,0.0020524096402380816,0.2271754686254487,0.017569791246492272
25%,v1,0.0020609258628116836,0.22826625016205293,0.017631423148458548
25%,v1,0.0020694420853852855,0.22891658318460156,0.019763010664032597
25%,v1,0.0020779583079588875,0.23111002403601089,0.019763010664032597
25%,v1,0.0020864745305324895,0.2331063895870394,0.018840845609642002
25%,v1,0.0020949907531060915,0.23574649841203857,0.01717338582186597
25%,v1,0.0021035069756796935,0.23665309497903647,0.01969375446267837
25%,v1,0.0021120231982532955,0.23753176206305715,0.020529175239753346
25%,v1,0.0021205394208268975,0.23763559052870367,0.021243628717375583
25%,v1,0.0021290556434004995,0.23905754074208604,0.0217388791112734
25%,v1,0.0021375718659741015,0.23981403765291084,0.016652733410823947
25%,v1,0.0021460880885477034,0.24114208218957578,0.015801316908888214
25%,v1,0.0021546043111213054,0.24127828084351938,0.015195193957128896
25%,v1,0.0021631205336949074,0.24288128401717246,0.01493943182141366
25%,v1,0.0021716367562685094,0.24531782780319392,0.013309363263873705
25%,v1,0.0021801529788421114,0.2487714481338502,0.018965245579444262
25%,v1,0.0021886692014157134,0.250856922434761,0.021903346035900308
25%,v1,0.0021971854239893154,0.2523338590255429,0.02240914773212048
25%,v1,0.0022057016465629174,0.25287296979694357,0.024612847515609958
25%,v1,0.0022142178691365194,0.25420388016429596,0.024612847515609958
25%,v1,0.0022227340917101213,0.25517632302281945,0.02693244372920265
25%,v1,0.0022312503142837233,0.256666338566533,0.0270320185839635
25%,v1,0.0022397665368573253,0.2570441964116463,0.02407619707445539
25%,v1,0.0022482827594309273,0.25657499702931275,0.022531534714752482
25%,v1,0.0022567989820045293,0.25523122081443744,0.021351293732361692
25%,v1,0.0022653152045781313,0.2550453617013929,0.02025413661200412
25%,v1,0.0022738314271517333,0.25587302859255523,0.022117670347258884
25%,v1,0.0022823476497253353,0.2570576996310694,0.022409147732120483
25%,v1,0.0022908638722989373,0.2575311560826768,0.022409147732120483
25%,v1,0.0022993800948725393,0.2581966112663529,0.022409147732120483
25%,v1,0.0023078963174461412,0.25886206645002907,0.024612847515609958
25%,v1,0.0023164125400197432,0.2601479957989875,0.024612847515609958
25%,v1,0.0023249287625933452,0.2612089307366999,0.025051673980579194
25%,v1,0.002333444985166947,0.2620448712631661,0.022221170302541095
25%,v1,0.002341961207740549,0.2635319036236258,0.022108669823315642
25%,v1,0.002350477430314151,0.26494881788700975,0.018118338667279903
25%,v1,0.002358993652887753,0.26658126221898215,0.017126901454947444
25%,v1,0.002367509875461355,0.2670066663355872,0.016342018020984183
25%,v1,0.002376026098034957,0.266805239483984,0.015439395537621373
25%,v1,0.002384542320608559,0.26638828350976024,0.01621083614395298
25%,v1,0.002393058543182161,0.2665171936021179,0.016981877504230507
25%,v1,0.0024015747657557636,0.2682992052637038,0.014939431821413657
25%,v1,0.0024100909883293655,0.2699301271574169,0.017425840234626094
25%,v1,0.0024186072109029675,0.27083945906128054,0.015992606944405147
25%,v1,0.0024271234334765695,0.27066670825154787,0.01557488555910506
25%,v1,0.0024356396560501715,0.2719904224219724,0.01676385403827079
25%,v1,0.0024441558786237735,0.2741279464864141,0.015636722131005355
25%,v1,0.0024526721011973755,0.2757259474631855,0.012498897005207444
25%,v1,0.0024611883237709775,0.27633464299673044,0.01273184770127791
25%,v1,0.0024697045463445795,0.2762287354673291,0.012968953351305441
25%,v1,0.0024782207689181815,0.27678828595410176,0.013657491822895645
25%,v1,0.0024867369914917834,0.2771626221252898,0.016985087032993375
25%,v1,0.0024952532140653854,0.27821440478844284,0.01717338582186595
25%,v1,0.0025037694366389874,0.27882572196031413,0.019763010664032597
25%,v1,0.0025122856592125894,0.28074777524410327,0.019763010664032597
25%,v1,0.0025208018817861914,0.2820786856114556,0.017433469225656546
25%,v1,0.0025293181043597934,0.28448492273194675,0.01717338582186595
25%,v1,0.0025378343269333954,0.2858901453665384,0.015618718111990915
25%,v1,0.0025463505495069974,0.2872210557338908,0.014670230820269999
25%,v1,0.0025548667720805994,0.2874766393481043,0.014670230820269999
25%,v1,0.0025633829946542014,0.28814209453178047,0.014670230820269999
25%,v1,0.0025718992172278033,0.2894730048991328,0.014939431821413638
25%,v1,0.0025804154398014053,0.29080391526648514,0.01717338582186595
25%,v1,0.0025889316623750073,0.29158296246999105,0.01717338582186595
25%,v1,0.0025974478849486093,0.29245223709337265,0.016738892984452608
25%,v1,0.0026059641075222113,0.29363606072623205,0.013928062931969862
25%,v1,0.0026144803300958133,0.2941571380772561,0.01281289663623018
25%,v1,0.0026229965526694153,0.29591097223752416,0.0158497596441503
25%,v1,0.0026315127752430173,0.2985791153724363,0.016356894693593936
25%,v1,0.0026400289978166193,0.3010640694108003,0.014376448164979487
25%,v1,0.0026485452203902212,0.30132620600980536,0.011503295297724245
25%,v1,0.0026570614429638232,0.3007282484159671,0.010611658021942662
25%,v1,0.0026655776655374252,0.30179329068702493,0.011625640771742348
25%,v1,0.002674093888111027,0.30340727105766646,0.00963277287327759
25%,v1,0.002682610110684629,0.30534596021118054,0.008826413173676589
25%,v1,0.002691126333258231,0.3057848724551508,0.012711329901327032
25%,v1,0.002699642555831833,0.305821512676542,0.01399191277607702
25%,v1,0.002708158778405435,0.3048847313537089,0.012406168774395194
25%,v1,0.002716675000979037,0.30429208639472577,0.011266614611683256
25%,v1,0.002725191223552639,0.30506809951342184,0.010336912244182993
25%,v1,0.002733707446126241,0.3063781580878619,0.012312247889124842
25%,v1,0.002742223668699843,0.30880884587068086,0.011497219525135823
25%,v1,0.002750739891273445,0.310151518614059,0.009814347314499667
25%,v1,0.002759256113847047,0.31124009487176624,0.00978015388018
25%,v1,0.002767772336420649,0.3113547536146135,0.00978015388018
25%,v1,0.002776288558994251,0.3110515028956056,0.010069113949880243
25%,v1,0.002784804781567853,0.3103790043164589,0.010913344230321528
25%,v1,0.002793321004141455,0.3106996341184658,0.011281473569206986
25%,v1,0.002801837226715057,0.31173955763915895,0.009389924258267887
25%,v1,0.002810353449288659,0.3147551660204235,0.005803551945263301
25%,v1,0.002818869671862261,0.3168903299782688,0.009362885224762602
25%,v1,0.002827385894435863,0.3182704183903734,0.00991294336582546
25%,v1,0.0028359021170094654,0.31766291488571075,0.009939103491115684
25%,v1,0.0028444183395830674,0.31750522414987037,0.010752482289400648
25%,v1,0.0028529345621566694,0.31836573477970753,0.014178558005969243
25%,v1,0.0028614507847302714,0.31995740440063314,0.016091333263955274
25%,v1,0.0028699670073038734,0.3208595821660372,0.014939431821413662
25%,v1,0.0028784832298774754,0.3211438116883931,0.01411940910493402
25%,v1,0.0028869994524510774,0.3208834829505072,0.013094474529647142
25%,v1,0.0028955156750246794,0.32036823681882237,0.012614763590867108
25%,v1,0.0029040318975982814,0.3192042839909547,0.013382567195976152
25%,v1,0.0029125481201718833,0.3191776044877607,0.013986834574030164
25%,v1,0.0029210643427454853,0.31916115310012044,0.01137192947434774
25%,v1,0.0029295805653190873,0.31975181042953543,0.011579665372044738
25%,v1,0.0029380967878926893,0.31945869556596146,0.013490781038043412
25%,v1,0.0029466130104662913,0.3211128040213449,0.014597823465023092
25%,v1,0.0029551292330398933,0.32281152840475935,0.011057910363678758
25%,v1,0.0029636454556134953,0.3242095667656498,0.013248267935967414
25%,v1,0.0029721616781870973,0.32371613563162566,0.013990602168885277
25%,v1,0.0029806779007606993,0.3228552152462752,0.0137915481832943
25%,v1,0.0029891941233343012,0.3227027551737147,0.012993163372795182
25%,v1,0.0029977103459079032,0.32338211497955255,0.009780153880180022
25%,v1,0.0030062265684815052,0.32584520176704396,0.009954826197338153
25%,v1,0.003014742791055107,0.32784156731807246,0.009780153880180022
25%,v1,0.003023259013628709,0.3298864652152594,0.009780153880180022
25%,v1,0.003031775236202311,0.33129287404361735,0.011612264715518471
25%,v1,0.003040291458775913,0.333954694778322,0.01234726695200061
25%,v1,0.003048807681349515,0.3361303662174701,0.010179506900958762
25%,v1,0.003057323903923117,0.338051233307493,0.010179506900958762
25%,v1,0.003065840126496719,0.3387166884911692,0.012306423757804991
25%,v1,0.003074356349070321,0.33938214367484537,0.012306423757804991
25%,v1,0.003082872571643923,0.3395970269712618,0.012306423757804991
25%,v1,0.003091388794217525,0.34092793733861415,0.011475534992501884
25%,v1,0.003099905016791127,0.3422588477059665,0.007469715910706819
25%,v1,0.003108421239364729,0.3440403299605785,0.007469715910706819
25%,v1,0.003116937461938331,0.34470578514425465,0.005646574475437885
25%,v1,0.003125453684511933,0.3453712403279308,0.005646574475437885
25%,v1,0.003133969907085535,0.3453712403279308,0.005646574475437885
25%,v1,0.003142486129659137,0.3459541956037365,0.005646574475437885
25%,v1,0.003151002352232739,0.3469776427836676,0.0049025875521376844
25%,v1,0.003159518574806341,0.3477761266840479,0.007821835736531179
25%,v1,0.003168034797379943,0.34913987539997576,0.008202241516717371
25%,v1,0.003176551019953545,0.34989494775013014,0.01390574003654434
25%,v1,0.003185067242527147,0.3517677116996838,0.013192193796614599
25%,v1,0.003193583465100749,0.35247455707447733,0.010687251498181675
25%,v1,0.003202099687674351,0.35289965091066394,0.009793447787160315
25%,v1,0.003210615910247953,0.35198208042674695,0.009841529189063947
25%,v1,0.003219132132821555,0.3506594414275721,0.009981069864416206
25%,v1,0.003227648355395157,0.34978673842865243,0.010179506900958736
25%,v1,0.003236164577968759,0.35002942661366404,0.010179506900958736
25%,v1,0.003244680800542361,0.3506948817973402,0.01129314895087577
25%,v1,0.003253197023115963,0.3532448937488263,0.01129314895087577
25%,v1,0.003261713245689565,0.3546795154559757,0.011055967567778015
25%,v1,0.0032702294682631673,0.3556642021024647,0.010101511241420433
25%,v1,0.0032787456908367693,0.3548966315020049,0.009147054929965755
25%,v1,0.0032872619134103713,0.35573510993198176,0.009572563804145227
25%,v1,0.0032957781359839733,0.35796357564926795,0.011238696513963373
25%,v1,0.0033042943585575753,0.358701764337222,0.010438118384939904
25%,v1,0.0033128105811311773,0.35947046588682585,0.014840042416597251
25%,v1,0.0033213268037047793,0.3604523604243761,0.009692057240242156
25%,v1,0.0033298430262783812,0.36355348830866013,0.009317411582356655
25%,v1,0.0033383592488519832,0.366573932668149,0.009167931529910975
25%,v1,0.0033468754714255852,0.3690334376035852,0.002990562389373299
25%,v1,0.003355391693999187,0.37063752647988224,0.00489007694009
25%,v1,0.003363907916572789,0.37154449020897545,0.005239852203235535
25%,v1,0.003372424139146391,0.3714092319620071,0.008417737938089608
25%,v1,0.003380940361719993,0.3710217956447402,0.008396132256077252
25%,v1,0.003389456584293595,0.3703283396011313,0.008075537468375958
25%,v1,0.003397972806867197,0.3722417055922845,0.008426760495037763
25%,v1,0.003406489029440799,0.3744170557803822,0.012573034195520439
25%,v1,0.003415005252014401,0.3766085187516134,0.013812558118428913
25%,v1,0.003423521474588003,0.37743409234248004,0.014260188814299376
25%,v1,0.003432037697161605,0.3785650820724966,0.012505348611581684
25%,v1,0.003440553919735207,0.3798411726343033,0.012246400898135116
25%,v1,0.003449070142308809,0.3797862822965027,0.012575320160149547
25%,v1,0.003457586364882411,0.3789703654830535,0.013712987782308613
25%,v1,0.003466102587456013,0.3775128094134031,0.014859216354028393
25%,v1,0.003474618810029615,0.3770814761419948,0.01603066398482898
25%,v1,0.003483135032603217,0.3783999254938538,0.019291157240532583
25%,v1,0.003491651255176819,0.3800960020539054,0.017173385821865946
